"","COUNTRY","NAME_1","MAIZ_curr_t_l_ph_h_hp","SORG_curr_t_l_ph_h_hp","BEAN_curr_t_l_ph_h_hp","CHIC_curr_t_l_ph_h_hp","LENT_curr_t_l_ph_h_hp","WHEA_curr_t_l_ph_h_hp","BARL_curr_t_l_ph_h_hp","ACOF_curr_t_l_ph_h_hp","RCOF_curr_t_l_ph_h_hp","PMIL_curr_t_l_ph_h_hp","SMIL_curr_t_l_ph_h_hp","POTA_curr_t_l_ph_h_hp","SWPO_curr_t_l_ph_h_hp","CASS_curr_t_l_ph_h_hp","COWP_curr_t_l_ph_h_hp","PIGE_curr_t_l_ph_h_hp","SOYB_curr_t_l_ph_h_hp","GROU_curr_t_l_ph_h_hp","SUGC_curr_t_l_ph_h_hp","COTT_curr_t_l_ph_h_hp","COCO_curr_t_l_ph_h_hp","TEAS_curr_t_l_ph_h_hp","TOBA_curr_t_l_ph_h_hp","MAIZ_curr_t_l_ph_l_hp","SORG_curr_t_l_ph_l_hp","BEAN_curr_t_l_ph_l_hp","CHIC_curr_t_l_ph_l_hp","LENT_curr_t_l_ph_l_hp","WHEA_curr_t_l_ph_l_hp","BARL_curr_t_l_ph_l_hp","ACOF_curr_t_l_ph_l_hp","RCOF_curr_t_l_ph_l_hp","PMIL_curr_t_l_ph_l_hp","SMIL_curr_t_l_ph_l_hp","POTA_curr_t_l_ph_l_hp","SWPO_curr_t_l_ph_l_hp","CASS_curr_t_l_ph_l_hp","COWP_curr_t_l_ph_l_hp","PIGE_curr_t_l_ph_l_hp","SOYB_curr_t_l_ph_l_hp","GROU_curr_t_l_ph_l_hp","SUGC_curr_t_l_ph_l_hp","COTT_curr_t_l_ph_l_hp","COCO_curr_t_l_ph_l_hp","TEAS_curr_t_l_ph_l_hp","TOBA_curr_t_l_ph_l_hp","MAIZ_curr_t_h_ph_h_hp","SORG_curr_t_h_ph_h_hp","BEAN_curr_t_h_ph_h_hp","CHIC_curr_t_h_ph_h_hp","LENT_curr_t_h_ph_h_hp","WHEA_curr_t_h_ph_h_hp","BARL_curr_t_h_ph_h_hp","ACOF_curr_t_h_ph_h_hp","RCOF_curr_t_h_ph_h_hp","PMIL_curr_t_h_ph_h_hp","SMIL_curr_t_h_ph_h_hp","POTA_curr_t_h_ph_h_hp","SWPO_curr_t_h_ph_h_hp","CASS_curr_t_h_ph_h_hp","COWP_curr_t_h_ph_h_hp","PIGE_curr_t_h_ph_h_hp","SOYB_curr_t_h_ph_h_hp","GROU_curr_t_h_ph_h_hp","SUGC_curr_t_h_ph_h_hp","COTT_curr_t_h_ph_h_hp","COCO_curr_t_h_ph_h_hp","TEAS_curr_t_h_ph_h_hp","TOBA_curr_t_h_ph_h_hp","MAIZ_curr_t_h_ph_l_hp","SORG_curr_t_h_ph_l_hp","BEAN_curr_t_h_ph_l_hp","CHIC_curr_t_h_ph_l_hp","LENT_curr_t_h_ph_l_hp","WHEA_curr_t_h_ph_l_hp","BARL_curr_t_h_ph_l_hp","ACOF_curr_t_h_ph_l_hp","RCOF_curr_t_h_ph_l_hp","PMIL_curr_t_h_ph_l_hp","SMIL_curr_t_h_ph_l_hp","POTA_curr_t_h_ph_l_hp","SWPO_curr_t_h_ph_l_hp","CASS_curr_t_h_ph_l_hp","COWP_curr_t_h_ph_l_hp","PIGE_curr_t_h_ph_l_hp","SOYB_curr_t_h_ph_l_hp","GROU_curr_t_h_ph_l_hp","SUGC_curr_t_h_ph_l_hp","COTT_curr_t_h_ph_l_hp","COCO_curr_t_h_ph_l_hp","TEAS_curr_t_h_ph_l_hp","TOBA_curr_t_h_ph_l_hp","total","MAIZ_curr_t","SORG_curr_t","BEAN_curr_t","CHIC_curr_t","LENT_curr_t","WHEA_curr_t","BARL_curr_t","ACOF_curr_t","RCOF_curr_t","PMIL_curr_t","SMIL_curr_t","POTA_curr_t","SWPO_curr_t","CASS_curr_t","COWP_curr_t","PIGE_curr_t","SOYB_curr_t","GROU_curr_t","SUGC_curr_t","COTT_curr_t","COCO_curr_t","TEAS_curr_t","TOBA_curr_t","l_ph_h_hp","l_ph_l_hp","h_ph_h_hp","h_ph_l_hp","high_hp","high_hp_perc"
"30","Kenya","Nairobi",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6897.59999463308,0,1502.44603389072,0,0,0,0,577.087694682663,0,0,0,28349.5992544332,780.058203025352,69.1988050754828,0,0,0,0,0,0,0,2041.38282681014,0,4807.91795736023,22.5220735365035,754.873336000544,0,26.8611071135174,8.26905927970955,0,79.5547735123509,0,0,0,10080.2186003365,16850.2920865082,304.454595524653,23.2462316481626,18.026783474243,2.22083923938404,0,0,0,0,41.1317021565876,0,73236.9,11705.5179519933,22.5220735365035,2257.31936989126,0,26.8611071135174,8.26905927970955,0,656.642468195014,0,0,0,38429.8178547696,17630.3502895336,373.653400600136,23.2462316481626,18.026783474243,2.22083923938404,0,0,0,0,2082.51452896672,0,0,0,40217.3728125506,33019.5891456906,40217.4,54.9
"31","Kenya","Nakuru",1355.09542493679,10.980476404623,265.579339106116,0,0,91.7830401223591,43.0277048067683,12.4237504113808,0,6.8549917776013,0,1960.73455816697,16.1131941828935,0,0,0,0,0.913779992658007,0,0,0,4282.75269042351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,363.294099398074,0.884352092073442,65.3215692799313,0,0,4888.76984238876,1129.46932912339,1.88276409137106,0,70.1018449751255,0,17546.7921636381,291.198323004618,0,0,0,0,9.04124275080376,0,0,0,266.253816139206,0,101697.061614221,400.28106334392,20319.4638056088,0,0,47061.9496274273,17124.2488758758,696.936507364421,0,686.719339407469,0,272296.638403643,12570.7018228211,48.5755045711218,0,0,29.5103589002926,109.433882244984,0,0,0,5555.92780024352,35.4094141709925,511311.9,103415.451138556,412.145891840616,20650.3647139948,0,0,52042.5025099384,18296.7459098059,711.243021867173,0,763.676176160196,0,291804.165125448,12878.0133400086,48.5755045711218,0,0,29.5103589002926,119.388904988446,0,0,0,10104.9343068062,35.4094141709925,8046.25895033167,0,24633.0093468815,478632.858019843,32679.3,6.4
"32","Kenya","Nandi",13543.8057290551,132.105665106225,882.834452609028,0,0.137628001675129,783.990075275401,29.2586954356811,16.3365940371641,0,41.3027807440622,0,4146.74702038038,1140.51084192921,397.191917258086,8.20411489966057,0,0.292910402140981,2.20313537332993,4941.57347298472,0,0,11764.3360133642,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41438.7740603733,571.354603400857,1528.05809418934,0,0.163229753579607,480.957322508205,0,10.4529600208664,0,197.625265930082,0,10237.8321863753,1747.8010429171,2514.32679936835,68.305990854709,0,3.5102797231827,167.405189589136,227148.384534877,54.0918131893993,0,27356.5157205948,2.42059682352788,13920.360063918,14.7188301825322,568.331588179125,0,0,2876.67629017197,198.422235135031,2.98349511229019,0,61.1371008477825,0,3735.23238945247,21.9071785500309,0,0,0,0.225842397267616,0,505.603385063223,0,0,6390.41393671636,0,379654.7,68902.9398533464,718.179098689615,2979.2241349775,0,0.300857755254736,4141.62368795558,227.680930570712,29.7730491703207,0,300.065147521927,0,18119.8115962082,2910.21906339634,2911.51871662644,76.5101057543696,0,4.0290325225913,169.608324962466,232595.561392925,54.0918131893993,0,45511.2656706754,2.42059682352788,37830.8310468561,0,313527.979690489,28296.0123357261,351358.7,92.5
"33","Kenya","Narok",18076.0701643994,80.4439872639056,405.075067664616,0,0,2026.42019718327,791.762751920593,0,0,313.279193693757,0,6921.63740394719,0,0,0,0,0,40.6102468150448,0,0,0,634.00006010403,0.0364951760759444,691.074760994932,0.21322566085413,103.175733005433,0,0,8374.15815259319,1940.38580724393,0,0,9.88659378264717,0,14618.2933131201,40.9587302253931,0,0,0,0,1.34819989900156,0,0,0,0,0,69398.4418015258,1165.93847431444,2020.58620874295,3.39405712859897,2.035288832761,24023.9011681554,6246.58370902518,32.6614157549172,0,321.20195009784,17.6678075210402,56186.2865786921,1635.67104626058,1869.80941793902,3.32161195443916,0,5.39330950029311,36.4324115108612,48935.422079879,0.113979002224565,0,821.572348841302,27.5021089740939,72554.6290338506,219.022707091684,3987.85640293155,0,0,76649.9223592125,14976.23111836,3.63172647594028,0,59.4639355645482,2.24436364561241,106453.613059266,610.576471614508,0.132390005340651,0,0,4.27951255454888,3.34413325814009,595.353091885045,0,0,175.08126219889,54.9912137519255,544173.2,160720.215760771,1465.61839433088,6516.69341234455,3.39405712859897,2.035288832761,111074.401877144,23954.9633865497,36.2931422308574,0,703.831673138792,19.9121711666526,184179.830355025,2287.20624810048,1869.94180794436,3.32161195443916,0,9.67282205484199,81.7349914830476,49530.775171764,0.113979002224565,0,1630.65367114422,82.5298179020954,29289.3355681678,25779.4945165255,212753.936773653,276350.372781666,242043.3,44.5
"34","Kenya","Nyamira",54089.808071716,616.740865240219,65.0502440977507,0,0.851864456778145,0.341950017477572,0,1.51715201577949,0,297.31045487824,0,6457.02541268622,113.226062009762,0,0,0,0.880695190694141,217.183815814909,0,0,0,20952.814377878,6.01885226316261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6380.47867926297,325.777418984468,0,0,7.35310036793732,0,0,0,0,1534.65563126458,0,1088.65071333013,0,6185.89425716088,71.4394202412032,0,395.117684514733,79.7076007914242,866.580163683539,47.8817219944085,0,4455.78596461599,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104258,60470.286750979,942.518284224687,65.0502440977507,0,8.20496482471546,0.341950017477572,0,1.51715201577949,0,1831.96608614282,0,7545.67612601636,113.226062009762,6185.89425716088,71.4394202412032,0,395.998379705427,296.891416606333,866.580163683539,47.8817219944085,0,25408.600342494,6.01885226316261,82818.7698182651,0,21439.3223562123,0,104258,100
"35","Kenya","Nyandarua",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,165.599908112812,0,0,0,0,0,4364.47990648919,6669.91749905125,44.0989814011535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108.495558335654,0,0,0,0,0,13169.2095480505,2602.8256089252,13.210161252031,0,0,0,0,0,0,0,0,0,23780.223319535,29.2131856036207,2394.16826197681,0,0,10397.1170142438,536.468880292458,20.8244971174659,0,50.7274229800533,0,209318.142245702,119809.1139157,671.744698145462,0,0,0.219075999002322,6.00740775878859,0,0,0,81.4186635140022,0.326267997305289,394233.6,23780.223319535,29.2131856036207,2394.16826197681,0,0,10671.2124806922,536.468880292458,20.8244971174659,0,50.7274229800533,0,226851.831700242,129081.857023676,729.053840798647,0,0,0.219075999002322,6.00740775878859,0,0,0,81.4186635140022,0.326267997305289,0,11244.0962950544,15893.7408765634,367095.714856566,15893.7,4
"36","Kenya","Nyeri",3757.09239575562,8.00900378909851,1600.54618397228,0,0,2825.15910099132,0,378.156478486019,0,0,0,70525.7332833499,17.5878411398454,0,0,0,0,0,0,0,0,7272.86638419216,0,2330.64227408388,6.30033383963362,960.399500522977,0,0,254.918829685257,0,292.345738466909,0,0,0,16873.5386320264,0,0,0,0,0,0,0,0,0,3302.20214994694,0,10936.8775346607,20.1885545161264,3757.71882354553,0,0.0749980029937327,1648.78825604306,0,1451.18924126391,0,0,0,66966.8596991843,23226.49132836,1.31825406262344,0,0,0,0,0,0,0,6420.77013166773,0,32135.0917431945,68.6786767956484,8735.50088451906,0,0.0190904008082211,6082.24598280125,43.341890348185,2592.82066067478,0,4.33962597336288,0,171231.735994991,388.443101186167,2.42101808631492,0,0,0.221520229594915,0,0,0,0,10977.5079384604,0,457098.1,49159.7039476946,103.176568940507,15054.1653925599,0,0.0940884038019538,10811.1121695209,43.341890348185,4714.51211889162,0,4.33962597336288,0,325597.867609552,23632.5222706861,3.73927214893835,0,0,0.221520229594915,0,0,0,0,27973.3466042672,0,86385.1506716762,24020.347458572,114430.276821307,232262.368127661,200815.4,43.9
"37","Kenya","Samburu",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,684.822416375462,8.23175290694822,20.9721340323208,0,0,0,0,0,0,3.51745680696867,0,0,7.48641456333233,0,0,0,0,29.031998825522,0,0,0,0,0,3892.44018797712,32.7365992165739,26.5655732091232,0,0,1178.3323272327,2218.47407922797,0,0,8.42313027128048,0,955.806899426734,17.918206046969,0,0,0,0,54.1718036960023,0,0,0,0,0,9138.9,4577.26260435259,40.9683521235221,47.537707241444,0,0,1178.3323272327,2218.47407922797,0,0,11.9405870782492,0,955.806899426734,25.4046206103014,0,0,0,0,83.2038025215242,0,0,0,0,0,0,0,754.062173510554,8384.86880630447,754.1,8.3
"38","Kenya","Siaya",6350.67075710824,720.654289792861,0,0,0,0,0,0,0,37.1862205524399,0,10.3644512442474,0,6277.71794722162,21.2261731234131,0,0,100.743556450038,13760.0866093576,12.6564001947881,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50211.259291891,5243.99079137654,1709.19710399474,0,0,0,0,0,0,295.222593457313,0,94.406287642338,4923.11703351725,33287.5467147127,165.765261477513,0,7.4025811788476,512.415463641429,129433.764013673,118.921339843694,0,0,8.12104264922553,23525.5061382272,4083.2269658176,58.0379766076708,0,0,0,0,0,0,191.460996751784,0,197.629886552168,184.360736876737,16187.4338974498,50.1503815610467,0,0.606463141080667,90.2093496655301,13748.5660392945,219.023068084231,0,0,0.298915174962092,311839,80087.4361872264,10047.872046987,1767.23508060241,0,0,0,0,0,0,523.869810761537,0,302.400625438754,5107.47777039399,55752.6985593841,237.141816161973,0,8.00904431992826,703.368369756997,156942.416662325,350.600808122713,0,0,8.41995782418762,27291.3064050452,0,226011.129519055,58536.5108152043,253302.5,81.2
"39","Kenya","Taita Taveta",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2704.49207149258,610.026633591165,261.983811069563,0,66.455984258962,0,0,0,0,2.49834169760512,0,0,351.670760555196,750.487234009373,106.499390729371,24.0351443409347,0,0,0,0,0,0,0,28197.6175859919,3197.13171410727,1646.85019821369,0,28.2864201162689,0,0,294.302136195847,0,29.587479390276,109.528054291567,0,2979.45386562669,4771.27831261052,754.862913582266,340.394737090654,0,46.689058648373,0,14.1416729021897,0,0,0,47288.3,30902.1096574844,3807.15834769843,1908.83400928325,0,94.7424043752309,0,0,294.302136195847,0,32.0858210878812,109.528054291567,0,3331.12462618189,5521.76554661989,861.362304311638,364.429881431588,0,46.689058648373,0,14.1416729021897,0,0,0,0,0,4878.14937174475,42410.1241487675,4878.1,10.3
"40","Kenya","Tana River",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3299.96065235389,561.935781448064,14.3327539791201,0,0,0,0,0,0,4.23040005586821,0,0,247.28368964384,375.628789395672,149.047098247616,0.0294390010610819,0,0,0,0,0,0,0,4652.4,3299.96065235389,561.935781448064,14.3327539791201,0,0,0,0,0,0,4.23040005586821,0,0,247.28368964384,375.628789395672,149.047098247616,0.0294390010610819,0,0,0,0,0,0,0,0,0,0,4652.44860412513,0,0
"41","Kenya","Tharaka-Nithi",6234.99051393088,71.6575372717252,1519.4160197938,0,0,0,0,400.399430300622,0,0,0,7348.32555789326,0,0,0,0,0,0,0,0,0,4592.59283076204,54.2781304053956,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23819.2828224343,606.815893075644,5327.11783915228,0,0,20.8996206749725,5.66081971767426,1954.72827950519,0,1197.70896189409,0,299.392207687148,429.63342835509,278.718877507506,305.59277456165,132.242590227452,0,152.833511018109,0,99.54282108812,0,982.596220188377,523.538586609268,30732.4361479917,7643.55456354181,6653.32157294193,0,0,0,0,1144.57858073269,0,8009.18082611901,0,0,1952.36232641078,6433.44357243777,5941.56223596683,3372.81577565128,0,158.68075392541,0,3289.76378398015,0,214.316426462689,683.74216034507,132587.7,60786.7094843568,8322.02799388918,13499.855431888,0,0,20.8996206749725,5.66081971767426,3499.7062905385,0,9206.8897880131,0,7647.71776558041,2381.99575476587,6712.16244994528,6247.15501052848,3505.05836587873,0,311.514264943519,0,3389.30660506827,0,5789.50547741311,1261.55887735973,20221.6600203577,0,36136.3052536969,76229.7587265071,56358,42.5
"42","Kenya","Trans Nzoia",1526.13534150936,1.72266331454645,160.275840064107,0,0,119.567768666609,0,6.96211544291236,0,20.7310964839671,0,1010.2199445391,421.179031699663,0,0,0,0,0.603640207772472,0,0,0,0,0.451829279823954,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13178.9078007452,106.323684727901,1644.84996937284,0,0,638.300943309003,0,34.2997451226576,0,110.395841065762,0,6855.79191035868,1513.41406559343,0,0,0,0,4.15754853220155,0,0,0,0,11.0178365455162,118291.670760596,547.032369478658,12084.9295647344,0,0.320151194738495,3617.23061557409,20.0045442278442,317.559744655354,0,223.953746353487,0,16361.6613600175,6946.5320064801,0,6.76899215279388,0,13.6722844223587,24.8832671061385,7337.53256276227,0,0,0,263.487327695454,193422.6,132996.71390285,655.078717521105,13890.0553741714,0,0.320151194738495,4375.0993275497,20.0045442278442,358.821605220924,0,355.080683903216,0,24227.6732149153,8881.12510377319,0,6.76899215279388,0,13.6722844223587,29.6444558461125,7337.53256276227,0,0,0,274.956993520794,3267.84927120787,0,24097.4593453732,166057.239297451,27365.3,14.1
"43","Kenya","Turkana",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6013.80601651278,3972.19540502589,8.03260571392367,0,0,0,0,0,0,343.216484061196,0.308185328086667,0,1028.95130134535,1.72709124566603,73.3648390259797,0,0,19.180371325968,0,0,0,0,7.8725651120227,11468.7,6013.80601651278,3972.19540502589,8.03260571392367,0,0,0,0,0,0,343.216484061196,0.308185328086667,0,1028.95130134535,1.72709124566603,73.3648390259797,0,0,19.180371325968,0,0,0,0,7.8725651120227,0,0,0,11468.6548646969,0,0
"44","Kenya","Uasin Gishu",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1046.21221681652,1.56970800535512,73.4852550752612,0,0,10087.5318094449,511.598025236282,0,0,113.721496296104,0,4543.73117801975,170.830807130823,0,0,0,1.64721562856021,0.305078389588928,805.631766195362,0,0,307.738511423111,0,2867.03703272156,194.769620559673,647.648708553999,0,0.416765576990418,4.59808481870709,0,0,0,3.14372232632408,0,1766.08691784028,1498.94339519535,417.82454130509,15.3365867712926,0,7.42120414958507,0,14998.512669045,0,0,663.499083623174,0.52284475950141,111765.367579821,726.947817242654,10281.2618470646,0,0.103752005171359,61186.9451214293,4766.9404731305,92.190276346729,0,421.069471072346,0,54070.575075342,1527.14298176883,0,3.5709335292901,0,7.84879579495209,1.91839397736595,20414.2825788513,0,0,2169.96827992746,8.32269991272684,308194.3,115678.616829359,923.287145807683,11002.3958106938,0,0.520517582161776,71279.0750156928,5278.53849836678,92.190276346729,0,537.934689694774,0,60380.393171202,3196.91718409501,417.82454130509,18.9075203005827,0,16.9172155730974,2.22347236695487,36218.4270140917,0,0,3141.20587497375,8.84554467222825,0,17664.0030676616,23085.7611772465,267444.456077216,23085.8,7.5
"45","Kenya","Vihiga",2094.46400743739,139.300529277069,718.096877017306,0,0.128452806120825,0,0,0,0,10.7534336260807,0,1064.82803290238,1057.07080365779,671.392503043848,14.8267990834443,0,1.18621039652973,11.6125096850584,11965.0730109387,0,0,251.975952094559,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51469.4479302714,3925.7118469366,8048.95406987492,0,0.192679197787809,6.44760518811722,0,0,0,58.5088722140187,0,6087.71323100283,24023.5565846126,22119.5118460184,312.250229745053,0,15.3227085515001,567.950684221415,260456.001437925,87.8094321609871,0,1080.69703334079,14.7956173184722,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,396275.6,53563.9119377088,4065.01237621367,8767.05094689222,0,0.321132003908634,6.44760518811722,0,0,0,69.2623058400994,0,7152.54126390522,25080.6273882704,22790.9043490622,327.077028828497,0,16.5089189480298,579.563193906473,272421.074448864,87.8094321609871,0,1332.67298543535,14.7956173184722,18000.7091219663,0,378274.87180858,0,396275.6,100
"46","Kenya","Wajir",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4097.28713758904,1005.25215057873,21.3077265299398,0,0,0,0,0,0,2.89911281330455,0,0,0,0,50.9447419018412,0.129947722452202,0,0,0,0,0,0,0,5177.8,4097.28713758904,1005.25215057873,21.3077265299398,0,0,0,0,0,0,2.89911281330455,0,0,0,0,50.9447419018412,0.129947722452202,0,0,0,0,0,0,0,0,0,0,5177.82081713531,0,0
"47","Kenya","West Pokot",582.568695549858,44.7640482639419,460.494914676397,0,0,31.3527997049579,0,0,0,133.668070992014,0,16835.5821567598,0,0,0,0,0,0,0,0,0,0,0.20824557679596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4171.24006599939,276.678011583429,909.494499679106,0,0,35.2702364854405,0,2.54592566956467,0,97.7016333710248,0,14055.7852023773,6.5419198399353,0,0,0,0.113022000837207,0.09414720305233,0,0,0,0,0.830122200965189,29733.8135689097,1522.84344497698,2388.17376759455,0,0,99.090023925621,0,23.1459797707829,0,961.517095700614,0,1735.58159232808,1091.8737829743,7.18980409469555,7.44266560033662,0,6.10614218248414,117.829244889843,0,0,0,0,89.1623557685328,75428.7,34487.622330459,1844.28550482435,3758.16318195005,0,0,165.713060116019,0,25.6919054403476,0,1192.88680006365,0,32626.9489514652,1098.41570281424,7.18980409469555,7.44266560033662,0,6.21916418332135,117.923392092895,0,0,0,0,90.200723546294,18088.6389315238,0,19556.29478641,37783.7694687165,37644.9,49.9
